1.3475,-0.044
1.34751,-0.036
1.34752,-0.036
1.34753,-0.032
1.34754,-0.024
1.34755,-0.02
1.34756,-0.016
1.34757,-0.012
1.34758,-0.004
1.34759,0
1.3476,0.004
1.34761,0.008
1.34762,0.016
1.34763,0.024
1.34764,0.028
1.34765,0.036
1.34766,0.04
1.34767,0.044
1.34768,0.044
1.34769,0.052
1.3477,0.056
1.34771,0.056
1.34772,0.06
1.34773,0.064
1.34774,0.068
1.34775,0.072
1.34776,0.072
1.34777,0.08
1.34778,0.08
1.34779,0.084
1.3478,0.084
1.34781,0.088
1.34782,0.088
1.34783,0.092
1.34784,0.092
1.34785,0.092
1.34786,0.092
1.34787,0.096
1.34788,0.096
1.34789,0.096
1.3479,0.096
1.34791,0.096
1.34792,0.092
1.34793,0.092
1.34794,0.092
1.34795,0.092
1.34796,0.088
1.34797,0.084
1.34798,0.084
1.34799,0.08
1.348,0.076
1.34801,0.076
1.34802,0.072
1.34803,0.072
1.34804,0.068
1.34805,0.064
1.34806,0.06
1.34807,0.06
1.34808,0.056
1.34809,0.052
1.3481,0.052
1.34811,0.052
1.34812,0.048
1.34813,0.044
1.34814,0.036
1.34815,0.04
1.34816,0.04
1.34817,0.036
1.34818,0.036
1.34819,0.032
1.3482,0.032
1.34821,0.028
1.34822,0.024
1.34823,0.024
1.34824,0.024
1.34825,0.024
1.34826,0.02
1.34827,0.02
1.34828,0.016
1.34829,0.016
1.3483,0.016
1.34831,0.016
1.34832,0.016
1.34833,0.016
1.34834,0.012
1.34835,0.016
1.34836,0.012
1.34837,0.012
1.34838,0.012
1.34839,0.012
1.3484,0.012
1.34841,0.016
1.34842,0.012
1.34843,0.012
1.34844,0.012
1.34845,0.016
1.34846,0.012
1.34847,0.016
1.34848,0.016
1.34849,0.016
1.3485,0.016
1.34851,0.02
1.34852,0.02
1.34853,0.02
1.34854,0.024
1.34855,0.024
1.34856,0.024
1.34857,0.024
1.34858,0.028
1.34859,0.028
1.3486,0.032
1.34861,0.028
1.34862,0.028
1.34863,0.028
1.34864,0.032
1.34865,0.028
1.34866,0.028
1.34867,0.028
1.34868,0.028
1.34869,0.024
1.3487,0.024
1.34871,0.02
1.34872,0.02
1.34873,0.016
1.34874,0.016
1.34875,0.012
1.34876,0.008
1.34877,0.008
1.34878,0.012
1.34879,0.004
1.3488,0.008
1.34881,0.004
1.34882,0.004
1.34883,0.004
1.34884,0
1.34885,-0.004
1.34886,-0.004
1.34887,-0.004
1.34888,-0.008
1.34889,-0.008
1.3489,-0.012
1.34891,-0.012
1.34892,-0.012
1.34893,-0.016
1.34894,-0.016
1.34895,-0.016
1.34896,-0.02
1.34897,-0.02
1.34898,-0.024
1.34899,-0.02
1.349,-0.024
1.34901,-0.024
1.34902,-0.024
1.34903,-0.024
1.34904,-0.028
1.34905,-0.028
1.34906,-0.028
1.34907,-0.028
1.34908,-0.032
1.34909,-0.032
1.3491,-0.028
1.34911,-0.028
1.34912,-0.024
1.34913,-0.028
1.34914,-0.028
1.34915,-0.028
1.34916,-0.024
1.34917,-0.024
1.34918,-0.024
1.34919,-0.024
1.3492,-0.02
1.34921,-0.02
1.34922,-0.02
1.34923,-0.02
1.34924,-0.02
1.34925,-0.02
1.34926,-0.02
1.34927,-0.02
1.34928,-0.024
1.34929,-0.024
1.3493,-0.032
1.34931,-0.036
1.34932,-0.04
1.34933,-0.048
1.34934,-0.052
1.34935,-0.06
1.34936,-0.064
1.34937,-0.068
1.34938,-0.076
1.34939,-0.08
1.3494,-0.084
1.34941,-0.088
1.34942,-0.092
1.34943,-0.096
1.34944,-0.096
1.34945,-0.1
1.34946,-0.104
1.34947,-0.112
1.34948,-0.112
1.34949,-0.116
1.3495,-0.116
1.34951,-0.116
1.34952,-0.112
1.34953,-0.116
1.34954,-0.112
1.34955,-0.112
1.34956,-0.112
1.34957,-0.108
1.34958,-0.104
1.34959,-0.104
1.3496,-0.1
1.34961,-0.1
1.34962,-0.096
1.34963,-0.096
1.34964,-0.096
1.34965,-0.092
1.34966,-0.092
1.34967,-0.092
1.34968,-0.092
1.34969,-0.088
1.3497,-0.088
1.34971,-0.08
1.34972,-0.08
1.34973,-0.076
1.34974,-0.068
